,level_0,index,url,name,contentType,description,contentRating,genre,poster,releasedDate,actors,availableForOffline,numberOfSeasons,seasonStartDate,source,sourceLink,uniqId,scrapedAt
31,31,51,https://www.netflix.com/title/80206099,The Serpent,TVSeries,"In the 1970s, merciless killer Charles Sobhraj preys on travelers exploring the ""hippie trail"" of South Asia. Based on shocking true events.",18+,TV Thrillers,https://occ-0-1492-1007.1.nflxso.net/dnm/api/v6/6AYY37jfdO6hpXcMjf9Yu5cnmO0/AAAABfRkpxMS-DTk0S2a4NCaknZp25dxe-yydjbq35xXuDBIMrhjrqpbME4jjBqQEr4Wj3WBrnlwqQ3X6xd6s5evq9TbzcXp.jpg?r=d94,2021-4-2,"Tahar Rahim, Jenna Coleman, Billy Howle, Ellie Bamber, Amesh Edireweera, Tim McInnerny, Damon Herriman",Available to download,1.0,2021-4-2,Netflix,https://netflix.com,81c7ab24-ccf5-548d-ab23-abaf7dfc99fd,05/03/2022 14:53:31
32,32,52,https://www.netflix.com/title/80189685,The Witcher,TVSeries,"Geralt of Rivia, a mutated monster-hunter for hire, journeys toward his destiny in a turbulent world where people often prove more wicked than beasts.",18+,TV Shows Based on Books,https://occ-0-1492-1007.1.nflxso.net/dnm/api/v6/6AYY37jfdO6hpXcMjf9Yu5cnmO0/AAAABVlzKD23OxpLNPSQfpD09vfHmkIAQNd_c4Nyeiy0w9bsnsmk-Q_hMrHz4hnHMlAqviLxw3a0CqB30ztmXLEWhfExFO3X.jpg?r=93a,2019-12-20,"Henry Cavill, Anya Chalotra, Freya Allan, Joey Batey, Eamon Farren, MyAnna Buring, Mimî M Khayisa, Mahesh Jadu, Anna Shaffer, Royce Pierreson, Tom Canton, Mecia Simson, Wilson Mbomio, Kim Bodnia, Jodhi May, Björn Hlynur Haraldsson, Adam Levy, Lars Mikkelsen, Jeremy Crawford, Basil Eidenbenz, Paul Bullion, Yasen Atour, Kristofer Hivju",Available to download,2.0,2019-12-20,Netflix,https://netflix.com,be7ed494-c382-5a02-849a-e7a4dd9c3726,05/03/2022 14:53:31
33,33,53,https://www.netflix.com/title/81074012,The Billion Dollar Code,TVSeries,"In 1990s Berlin, an artist and a hacker invented a new way to see the world. Years later, they reunite to sue Google for patent infringement on it.",16+,TV Dramas,https://occ-0-1492-1007.1.nflxso.net/dnm/api/v6/6AYY37jfdO6hpXcMjf9Yu5cnmO0/AAAABa5j4jYG8aaanK0vSZFiBVs8hB9FetxIlvAujCA1e_IDoS4-puzy_mR0P9H8v5FQsh-boruaXCeFICBD6pOPiYrLOOwf.jpg?r=d31,2021-10-7,"Mark Waschke, Mišel Matičević, Leonard Scheicher, Marius Ahrendt, Lavinia Wilson, Seumas F. Sargent, Rauand Taleb, Elias Krischke, Marcel Heuperman, Johanna Polley",Available to download,1.0,2021-10-7,Netflix,https://netflix.com,f9ebc9eb-b67e-5450-b2d3-a45a6a4ceeef,05/03/2022 14:53:32
34,34,54,https://www.netflix.com/title/80100172,Dark,TVSeries,A missing child sets four families on a frantic hunt for answers as they unearth a mind-bending mystery that spans three generations.,18+,TV Mysteries,https://occ-0-1492-1007.1.nflxso.net/dnm/api/v6/6AYY37jfdO6hpXcMjf9Yu5cnmO0/AAAABWKGy4K_1_dvtIW7celhWo6bXLMybAQPY7sAzW2aoc6gUizViVh4WXlTfUy-wJF09wIxphPT0fFx-LwBRmcJ9dEZ3HiR.jpg?r=077,2017-12-1,"Louis Hofmann, Oliver Masucci, Jördis Triebel, Maja Schöne, Karoline Eichhorn, Sebastian Rudolph, Anatole Taubman, Mark Waschke, Stephan Kampwirth, Anne Ratte-Polle, Andreas Pietschmann, Lisa Vicari, Michael Mendl, Angela Winkler",Available to download,3.0,2017-12-1,Netflix,https://netflix.com,ee7c6671-fdba-5c95-a2f2-c564cbdaf610,05/03/2022 14:53:32
35,35,55,https://www.netflix.com/title/81426972,jeen-yuhs: A Kanye Trilogy,TVSeries,"The lives of an emerging superstar and a filmmaker intertwine in this intense, intimate docuseries charting Kanye West's career, filmed over two decades.",18+,Music & Musicals,https://occ-0-1492-1007.1.nflxso.net/dnm/api/v6/6AYY37jfdO6hpXcMjf9Yu5cnmO0/AAAABRk0BN_FvspmspbUEp1RGIQE0DB93AuYPW6pb7EW6P2-ZW9BMVfjmQT_THDNmyxlPcwpMXghue82RMISxTMdh5Hcedj4.jpg?r=92e,2022-2-16,Ye,Available to download,1.0,2022-2-16,Netflix,https://netflix.com,d20ffba6-ca6f-54f4-9e09-c228408cdd37,05/03/2022 14:53:33
36,36,57,https://www.netflix.com/title/80233374,Brand New Cherry Flavor,TVSeries,"A filmmaker heads to Hollywood in the early '90s to make her movie but tumbles down a hallucinatory rabbit hole of sex, magic, revenge — and kittens.",18+,Horror TV Serials,https://occ-0-1492-1007.1.nflxso.net/dnm/api/v6/6AYY37jfdO6hpXcMjf9Yu5cnmO0/AAAABbIXRT8ESqEzIIj2KtrlEXlHZhmrdyjbjgPAsu9RfArcxNWsjxSXLaLPyfsMrFCcspgL-T4qDpMfPKWx_39P77_q_ni0.jpg?r=608,2021-8-13,"Rosa Salazar, Eric Lange, Catherine Keener, Jeff Ward, Manny Jacinto, Hannah Levien, Patrick Fischler",Available to download,1.0,2021-8-13,Netflix,https://netflix.com,850976f8-1352-5679-bf52-285b83858a7e,05/03/2022 14:53:36
37,37,58,https://www.netflix.com/title/80201500,Safe,TVSeries,"After his teenage daughter goes missing, a widowed surgeon in an affluent neighborhood begins unearthing dark secrets about the people closest to him.",18+,TV Mysteries,https://occ-0-1492-1007.1.nflxso.net/dnm/api/v6/6AYY37jfdO6hpXcMjf9Yu5cnmO0/AAAABa-TLgvkiVS4s2H5Uy078oTsd9qe49KDLX6WwJqI9N7MYY2GoUgEJ4pzkJmSqlidPahyYXu_nkH3gsTccs4lAD97OX-r.jpg?r=26c,2018-5-10,"Michael C. Hall, Amanda Abbington, Marc Warren, Hannah Arterton, Audrey Fleurot, Nigel Lindsay",Available to download,1.0,2018-5-10,Netflix,https://netflix.com,d0ee5b0b-df63-57da-a9e8-385fb8dd2739,05/03/2022 14:53:52
38,38,59,https://www.netflix.com/title/80207033,Cowboy Bebop,TVSeries,"Long on style and perpetually short on cash, bounty hunters Spike, Jet and Faye trawl the solar system looking for jobs. But can they outrun Spike's past?",18+,TV Action & Adventure,https://occ-0-1492-1007.1.nflxso.net/dnm/api/v6/6AYY37jfdO6hpXcMjf9Yu5cnmO0/AAAABU80_4LIryLUP2C5aF6WRXkxY0H75ZXiK_9wNusEgTWX1j9K5ElBChuDslsOLB4ltiAlJqEOWivgu0XMqipi_popOmAQ.jpg?r=a8f,2021-11-19,"John Cho, Mustafa Shakir, Daniella Pineda, Elena Satine, Alex Hassell, Tamara Tunie, Mason Alexander Park, Geoff Stults, Rachel House",Available to download,1.0,2021-11-19,Netflix,https://netflix.com,c9b11c66-f471-5a20-9772-1525e79a9f04,05/03/2022 14:53:52
39,39,60,https://www.netflix.com/title/80994082,Lupin,TVSeries,"Inspired by the adventures of Arsène Lupin, gentleman thief Assane Diop sets out to avenge his father for an injustice inflicted by a wealthy family.",16+,TV Mysteries,https://occ-0-1492-1007.1.nflxso.net/dnm/api/v6/6AYY37jfdO6hpXcMjf9Yu5cnmO0/AAAABbKGLZ9W5sDqa0vguVakGVp8xYRYoxKflYBqa4tjZ0KbJFumh-8MUCHlnSzwmL0U3BiiNrdbo9YpwtYBz-e15PTbzCjq.jpg?r=038,2021-1-8,"Omar Sy, Ludivine Sagnier, Clotilde Hesme, Nicole Garcia, Hervé Pierre, Soufiane Guerrab, Antoine Gouy, Fargass Assandé, Vincent Londez, Shirine Boutella",Available to download,2.0,2021-1-8,Netflix,https://netflix.com,f8879f96-2204-54a4-840c-c3d4e94b5519,05/03/2022 14:53:54
40,40,65,https://www.netflix.com/title/80141172,The Guardians of Justice,TVSeries,"When their seemingly fearless leader self-destructs, a team of troubled superheroes must confront festering evil in the world — and in themselves.",18+,TV Mysteries,https://occ-0-1492-1007.1.nflxso.net/dnm/api/v6/6AYY37jfdO6hpXcMjf9Yu5cnmO0/AAAABWJgl57tUGzPF0KUcJuM2PhyIWEg9aDz5GZfLR9jyJWWra9U9i-D4o_4Nl--c105NwKC4x0erA_HL0rsQFydjF_J_fcF.jpg?r=50e,2022-3-1,"Diamond Dallas Page, Sharni Vinson, Derek Mears, Denise Richards, Will Yun Lee, John Hennigan, Preeti Desai, Tiffany Hines, Jackson Rathbone, Kellan Lutz, Adi Shankar, Jen Sung Outerbridge, Jane Seymour, Edi Gathegi, Viggo Villalobos, Andy Milonakis, Christopher Judge, R.J. Mitte",Available to download,1.0,2022-3-1,Netflix,https://netflix.com,52d2e620-4c25-5672-bd7a-dd241072f24a,05/03/2022 14:53:57
41,41,66,https://www.netflix.com/title/80244283,Maya and the Three,TVSeries,A spirited princess with the heart of a warrior embarks on a mission to fulfill an ancient prophecy and save humanity from the wrath of vengeful gods.,7+,TV Cartoons,https://occ-0-1492-1007.1.nflxso.net/dnm/api/v6/6AYY37jfdO6hpXcMjf9Yu5cnmO0/AAAABQodNKoF0PeK4N720l0HRRifht9VXc8X0gnD1kBvj3D4-hD8Hk7w5g6SUY-kIqTYUw_1WHk9nu1qlH2E6SlNWMkxjY2a.jpg?r=5c9,2021-10-22,"Zoe Saldaña, Gabriel Iglesias, Diego Luna, Gael García Bernal, Rita Moreno, Alfred Molina, Allen Maldonado, Stephanie Beatriz, Kate del Castillo, Danny Trejo, Cheech Marin, Rosie Perez, Queen Latifah, Wyclef Jean, Isabela Merced, Chelsea Rendon, Joaquín Cosío, Carlos Alazraqui, Eric Bauza, Sandra Equihua",Available to download,1.0,2021-10-22,Netflix,https://netflix.com,8cccd0a1-62da-5cde-a3ba-fc994086aa63,05/03/2022 14:53:59
42,42,68,https://www.netflix.com/title/80200575,Alice in Borderland,TVSeries,"An aimless gamer and his two friends find themselves in a parallel Tokyo, where they're forced to compete in a series of sadistic games to survive.",18+,TV Thrillers,https://occ-0-1492-1007.1.nflxso.net/dnm/api/v6/6AYY37jfdO6hpXcMjf9Yu5cnmO0/AAAABXlt7Skny36UA9hDgsK0f_vScFeMVe1nCvHp9HhqiI5iIkK2BqUahsgOb7OQshh5JUFjPGRU3iHd8hIgBDtbZKvnxXs7.jpg?r=601,2020-12-10,"Kento Yamazaki, Tao Tsuchiya, Nijiro Murakami, Yuki Morinaga, Keita Machida, Ayaka Miyoshi, Dori Sakurada, Aya Asahina, Shuntaro Yanagi, Yutaro Watanabe, Ayame Misaki, Mizuki Yoshida, Tsuyoshi Abe, Nobuaki Kaneko, Sho Aoyagi, Riisa Naka",Available to download,1.0,2020-12-10,Netflix,https://netflix.com,3575eca5-7fa1-5c10-ad32-1729e0e5909c,05/03/2022 14:54:12
43,43,69,https://www.netflix.com/title/80236236,Another Life,TVSeries,"After a massive alien artifact lands on Earth, Niko Breckinridge leads an interstellar mission to track down its source and make first contact.",18+,TV Thrillers,https://occ-0-1492-1007.1.nflxso.net/dnm/api/v6/6AYY37jfdO6hpXcMjf9Yu5cnmO0/AAAABQG85R9AdAH2WZ-YSsNj7Z1Z9H-bRC2OPgxH6sg2J6Anc6cIPHtoFPjNtHZnGkZJ-Azw14LYeIkwG5-Dm5FXNjv7qE3o.jpg?r=4d2,2019-7-25,"Katee Sackhoff, Justin Chatwin, Samuel Anderson, Elizabeth Ludlow, Tongayi Chirisa, AJ Rivera, Alexander Eling, Jayr Tinaco, Dillon Casey, Lina Renna, Blu Hunt, Jake Abel, Alex Ozerov, Selma Blair",Available to download,2.0,2019-7-25,Netflix,https://netflix.com,a57411c4-6fdd-54d3-819b-5a6a4afb8d81,05/03/2022 14:54:13
44,44,70,https://www.netflix.com/title/81059720,Feria: The Darkest Light,TVSeries,Two sisters must face a new reality — and supernatural elements — when it's revealed their parents participated in a cult ritual ending in death.,18+,Horror TV Serials,https://occ-0-1492-1007.1.nflxso.net/dnm/api/v6/6AYY37jfdO6hpXcMjf9Yu5cnmO0/AAAABbfoc_ZUEPAflHJ-9H0_DmeyrDEZ4R7sLzlLiZoIolzXd4qhtQxSgv0AKiK1Fgmy7d6b0Y_Hpy6Cp08sGADedOK5qBlp.jpg?r=e2f,2022-1-28,"Carla Campra, Ana Tomeno, Isak Férriz, Marta Nieto, Ernest Villegas, Salva Reina, Carlos Scholz, Berta Hernández, Patricia López Arnaiz, Sauce Ena, Pablo Gómez-Pando, Oti Manzano, Ángela Cremonte",Available to download,1.0,2022-1-28,Netflix,https://netflix.com,e0b3d77c-16bf-501b-bbcb-07507c49fb41,05/03/2022 14:54:13
45,45,71,https://www.netflix.com/title/81346087,Lies and Deceit,TVSeries,"A literature teacher seeks justice against a surgeon she claims date raped her, while he vehemently denies her accounts of the encounter.",18+,TV Thrillers,https://occ-0-1492-1007.1.nflxso.net/dnm/api/v6/6AYY37jfdO6hpXcMjf9Yu5cnmO0/AAAABSwHOj-4oa8BwKjL1wGRnhCUqkFYhw69gazgXebWlSTpIuPiTu9kPvP_atQJYwdjsBI6ghqVfuzlTuYyHsI6yijLeODF.jpg?r=6a5,2022-3-4,"Ángela Cremonte, Javier Rey, Manuela Velasco, Miguel Fernandez, Itziar Atienza, Víctor Duplá, Paco Tous",Available to download,1.0,2022-3-4,Netflix,https://netflix.com,814bcc77-56a6-5ed1-8fa3-107049a3e59d,05/03/2022 14:54:15
46,46,72,https://www.netflix.com/title/81039388,The Chestnut Man,TVSeries,"At a grisly murder scene sits a figurine made of chestnuts. From this creepy clue, two detectives hunt a killer linked to a politician's missing child.",18+,TV Mysteries,https://occ-0-1492-1007.1.nflxso.net/dnm/api/v6/6AYY37jfdO6hpXcMjf9Yu5cnmO0/AAAABYkuUppHydpWTYVZ_Lz7WkJ667TNZy4rzG7AAuPD2zVSvdlOdLw3pfDuB5E7xuVScK0Ie5pP_xg1YwoXOSYCIGqKS9f9.jpg?r=913,2021-9-29,"Danica Curcic, Mikkel Boe Følsgaard, Iben Dorner, Esben Dalgaard, David Dencik, Lars Ranthe",Available to download,1.0,2021-9-29,Netflix,https://netflix.com,0c79eb96-d12b-52f0-8c28-c71341a62021,05/03/2022 14:54:15
47,47,74,https://www.netflix.com/title/80114855,MINDHUNTER,TVSeries,In the late 1970s two FBI agents expand criminal science by delving into the psychology of murder and getting uneasily close to all-too-real monsters.,18+,TV Mysteries,https://occ-0-1492-1007.1.nflxso.net/dnm/api/v6/6AYY37jfdO6hpXcMjf9Yu5cnmO0/AAAABeYqbuxTAmMyEv7zzfOAvCS3FZqCEYTp-zDjaShF8fTBRkS40pMx8fiVePSB9IjjM4pZxwF2rc7GY-91PtvYVfYbgU-H.jpg?r=d4f,2017-10-13,"Jonathan Groff, Holt McCallany, Anna Torv, Cotter Smith, Hannah Gross, Michael Cerveris, Joe Tuttle, Albert Jones, Stacey Roca, Cameron Britton",Available to download,2.0,2017-10-13,Netflix,https://netflix.com,81306d0b-b746-56e7-a906-f76a0f9a1d96,05/03/2022 14:54:15
48,48,75,https://www.netflix.com/title/81289581,Stay Close,TVSeries,"When Carlton Flynn vanishes 17 years to the night after Stewart Green did, it sets off a chain reaction in the lives of people connected to both men.",18+,TV Dramas,https://occ-0-1492-1007.1.nflxso.net/dnm/api/v6/6AYY37jfdO6hpXcMjf9Yu5cnmO0/AAAABeHUQycTZ4mEvgn28WncGcLpHZC09OGLtAHqHg4jHf3hlb8MLHnox11tENslmsEQtv6yi58TGwllPFANRYxsK137NomB.jpg?r=80b,2021-12-31,"Cush Jumbo, James Nesbitt, Richard Armitage, Sarah Parish, Eddie Izzard, Jo Joyner, Daniel Francis, Youssef Kerkour, Bethany Antonia, Poppy Gilbert, Hyoie O'Grady",Available to download,1.0,2021-12-31,Netflix,https://netflix.com,17df978e-c327-592f-ae08-410d8fd6ec5e,05/03/2022 14:54:18
49,49,76,https://www.netflix.com/title/80230293,Wu Assassins,TVSeries,An unassuming San Francisco chef becomes the latest in a long line of assassins chosen to keep the mystical Wu powers out of the wrong hands.,18+,Fantasy TV Shows,https://occ-0-1492-1007.1.nflxso.net/dnm/api/v6/6AYY37jfdO6hpXcMjf9Yu5cnmO0/AAAABdg7ZoYJgJQeGuFlnqEYD1WTmafy4RHkqaT3Uqb81-xBv4ArvkzyQWcC-AsEpRZ5kOtF0AJM9LI2voYkuH5ZG5epJhzk.jpg?r=c90,2019-8-8,"Iko Uwais, Katheryn Winnick, Byron Mann, Tommy Flanagan, Li Jun Li, Celia Au, Lewis Tan, Lawrence Kao, JuJu Chan Szeto, Tzi Ma, Cranston Johnson, Mark Dacascos, Kevin Durand, Jeff Fahey, Summer Glau",Available to download,1.0,2019-8-8,Netflix,https://netflix.com,a4ede0ab-a88a-5d99-a27e-eaec43632721,05/03/2022 14:54:33
50,50,78,https://www.netflix.com/title/80179190,Never Have I Ever,TVSeries,"After a traumatic year, an Indian-American teen just wants to spruce up her social status — but friends, family and feelings won’t make it easy on her.",13+,TV Dramas,https://occ-0-1492-1007.1.nflxso.net/dnm/api/v6/6AYY37jfdO6hpXcMjf9Yu5cnmO0/AAAABQJi4Ddpu1JrlCrEklQ-crhk8SdlJ0LhBRPQFOxIHFPS2okm1RWrHB9aD9AkmdrcLEWXw9XS4eKW3EsfLUIVE3kQ9USw.jpg?r=b59,2020-4-27,"Maitreyi Ramakrishnan, Poorna Jagannathan, Richa Moorjani, Ranjita Chakraverty, John McEnroe, Ramona Young, Lee Rodriguez, Megan Suri, Jaren Lewison, Darren Barnet, Christina Kartchner, Common, Adam Shapiro, Niecy Nash, Sendhil Ramamurthy",Available to download,2.0,2020-4-27,Netflix,https://netflix.com,1f764998-5b8b-52ec-b144-0b2304a3a2a0,05/03/2022 14:54:34
51,51,81,https://www.netflix.com/title/80197526,Sex Education,TVSeries,"Insecure Otis has all the answers when it comes to sex advice, thanks to his therapist mom. So rebel Maeve proposes a school sex-therapy clinic.",18+,TV Dramas,https://occ-0-1492-1007.1.nflxso.net/dnm/api/v6/6AYY37jfdO6hpXcMjf9Yu5cnmO0/AAAABYt1UEmDbK7AC3i9tmYM-2Wf6qslLwtiqzn0hh76vS-kvbdlkhuLVITavISG_2yjgCir-mF97uW2kw0hoBXo7kFCQ-WU.jpg?r=224,2019-1-11,"Asa Butterfield, Gillian Anderson, Ncuti Gatwa, Emma Mackey, Connor Swindells, Kedar Williams-Stirling, Alistair Petrie, Aimee Lou Wood, Mimi Keene, Chaneil Kular, Tanya Reynolds, Patricia Allison, Mikael Persbrandt, Rakhee Thakrar, Jemima Kirke, Anne-Marie Duff",Available to download,3.0,2019-1-11,Netflix,https://netflix.com,8e7aff36-329c-506d-aa11-45d942642f3a,05/03/2022 14:54:36
52,52,82,https://www.netflix.com/title/81256675,Hellbound,TVSeries,"Unearthly beings deliver bloody condemnations, sending individuals to hell and giving rise to a religious group founded on the idea of divine justice.",18+,TV Mysteries,https://occ-0-1492-1007.1.nflxso.net/dnm/api/v6/6AYY37jfdO6hpXcMjf9Yu5cnmO0/AAAABZHXAGs4E2mLlRBIeBHVhjrSX_B-Bxm1E5IUBD4qNTbWoTXXEl3daPK7cbdyDlKpFdY2p-7C4b8NH4IgF-E1Y0PXJ5EE.jpg?r=d0c,2021-11-19,"Yoo Ah-in, Kim Hyun-joo, Park Jeong-min, Won Jin-a, Yang Ik-june, Kim Do-yoon, Kim Shin-rock, Ryu Kyung-soo, Lee Re",Available to download,1.0,2021-11-19,Netflix,https://netflix.com,5e7f921a-66ba-5d35-bccf-fcadfc8d945d,05/03/2022 14:54:38
53,53,83,https://www.netflix.com/title/80136311,Anne with an E,TVSeries,"A plucky orphan whose passions run deep finds an unlikely home with a spinster and her soft-spoken bachelor brother. Based on ""Anne of Green Gables.""",13+,TV Shows Based on Books,https://occ-0-1492-1007.1.nflxso.net/dnm/api/v6/6AYY37jfdO6hpXcMjf9Yu5cnmO0/AAAABeA78zh7-dm9wFGztZJ1sfjX4fQuIwWr-WPJ6o9EVXkqtUVU-uM9298hrEK_3gmmBWJT5lmHQwVIUzI8v52r7X3-zVdm.jpg?r=cc1,2017-5-12,"Amybeth McNulty, Geraldine James, R.H. Thomson, Corrine Koslo, Dalila Bela, Lucas Jade Zumann, Aymeric Jett Montaz, Dalmar Abuzeid, Cory Gruter-Andrew, Joanna Douglas",Available to download,3.0,2017-5-12,Netflix,https://netflix.com,698a8ba4-b3cd-57bc-bd97-991a97932e62,05/03/2022 14:54:38
54,54,84,https://www.netflix.com/title/80057281,Stranger Things,TVSeries,"When a young boy vanishes, a small town uncovers a mystery involving secret experiments, terrifying supernatural forces and one strange little girl.",16+,Horror TV Serials,https://occ-0-1492-1007.1.nflxso.net/dnm/api/v6/6AYY37jfdO6hpXcMjf9Yu5cnmO0/AAAABXq_vQJf0hxGmUQqHnb8nXwpz8iEmzC2upISv1MYxfE2kXO-IouDyL-TuAAkSqEn-iPui5s3ax8In2XqquIQkQ7L7csL.jpg?r=a42,2016-7-15,"Winona Ryder, David Harbour, Finn Wolfhard, Millie Bobby Brown, Gaten Matarazzo, Caleb McLaughlin, Noah Schnapp, Sadie Sink, Natalia Dyer, Charlie Heaton, Joe Keery, Maya Hawke, Priah Ferguson, Brett Gelman, Dacre Montgomery, Cara Buono, Matthew Modine, Paul Reiser, Sean Astin, Shannon Purser",Available to download,3.0,2016-7-15,Netflix,https://netflix.com,264c0513-296b-51c3-8173-39170644b993,05/03/2022 14:54:38
55,55,85,https://www.netflix.com/title/81002003,Pacific Rim: The Black,TVSeries,"After Kaiju ravage Australia, two siblings pilot a Jaeger to search for their parents, encountering new creatures, seedy characters and chance allies.",16+,Sci-Fi & Fantasy Anime,https://occ-0-1492-1007.1.nflxso.net/dnm/api/v6/6AYY37jfdO6hpXcMjf9Yu5cnmO0/AAAABbOy0RB0qXiBVdMQ0dZfFCiLrrEMjxNxzZAqtdDbSnD_WdERil6bMJDmG16DDbJhPF35S2Cy6CkUHRLm1RFQ0tFE7wJ6.jpg?r=e1e,2021-3-4,"Gideon Adlon, Calum Worthy, Erica Lindbeck, Victoria Grace, Andrew McPhee",Available to download,1.0,2021-3-4,Netflix,https://netflix.com,cf16bc66-718c-5cd9-b6db-aee1f471213d,05/03/2022 14:54:40
56,56,86,https://www.netflix.com/title/81040344,Squid Game,TVSeries,"Hundreds of cash-strapped players accept a strange invitation to compete in children's games. Inside, a tempting prize awaits — with deadly high stakes.",18+,TV Thrillers,https://occ-0-1492-1007.1.nflxso.net/dnm/api/v6/6AYY37jfdO6hpXcMjf9Yu5cnmO0/AAAABd4HzFv-sgspS4IfKaFiC_GRuBdX0r_aUXQujO02SaV23R6hBbiyDMuKe2-wAqNgUwDxPwKXcFiZsAX3etoyh9v--hjr.jpg?r=0b1,2021-9-17,"Lee Jung-jae, Park Hae-soo, Wi Ha-jun, Oh Young-soo, Jung Ho-yeon, Heo Sung-tae, Kim Joo-ryoung, Tripathi Anupam, You Seong-joo, Lee You-mi",Available to download,1.0,2021-9-17,Netflix,https://netflix.com,10843e40-2407-56ff-9204-c1e3ddb2af7f,05/03/2022 14:54:56
57,57,88,https://www.netflix.com/title/80242531,The Cuphead Show!,TVSeries,Follow the misadventures of the impulsive Cuphead and his easily swayed brother Mugman in this animated series based on the hit video game.,7+,TV Cartoons,https://occ-0-1492-1007.1.nflxso.net/dnm/api/v6/6AYY37jfdO6hpXcMjf9Yu5cnmO0/AAAABX3_HKhVVKGEOhJaU3u8ZVuCv7009cBeKLxdFNF35HC0R8inm5WS28Jtnnl72nGhdP-H6aQY0EFtZOLcyHQQfZIwx905.jpg?r=9b3,2022-2-18,"Tru Valentino, Frank Todaro, Wayne Brady, Joe Hanna, Luke Millington-Drake, Grey Griffin, Cosmo Segurson, Dave Wasson",Available to download,1.0,2022-2-18,Netflix,https://netflix.com,a50f338a-1880-5fd5-b5bd-7a589944570a,05/03/2022 14:54:57
58,58,89,https://www.netflix.com/title/80991754,Clickbait,TVSeries,"When family man Nick Brewer is abducted in a crime with a sinister online twist, those closest to him race to uncover who is behind it and why.",18+,TV Mysteries,https://occ-0-1492-1007.1.nflxso.net/dnm/api/v6/6AYY37jfdO6hpXcMjf9Yu5cnmO0/AAAABVmm4dB4RZzNNA4Nqskl6J6NLTJaf06x1BeEjPcANwy81V8G3v2yaOI0G4l0P01aEkpfWRW4dhHftgjSlQiCwmBEJa53.jpg?r=5a4,2021-8-25,"Zoe Kazan, Betty Gabriel, Adrian Grenier, Phoenix Raei, Abraham Lim, Jessica Collins, Camaron Engels, Jaylin Fletcher, Liz Alexander, Joyce Guy, Daniel Henshall, Ian Meadows, Jamie Timony, Steve Mouzakis, Becca Lish",Available to download,1.0,2021-8-25,Netflix,https://netflix.com,8ac05806-5a40-5b3d-a5e9-6dfd3ba75742,05/03/2022 14:54:57
59,59,90,https://www.netflix.com/title/80235864,Bodyguard,TVSeries,"After helping thwart a terrorist attack, a war veteran is assigned to protect a politician who was a main proponent of the very conflict he fought in.",16+,TV Mysteries,https://occ-0-1492-1007.1.nflxso.net/dnm/api/v6/6AYY37jfdO6hpXcMjf9Yu5cnmO0/AAAABXD5hCPNvLKPLdp4NkfPv59tIWaj9yO-0e5eoFfAR8LjuzsolFUYa5amy3sX7eNs-2jaVlOi_h0EinoUf8vWi8f8SO97.jpg?r=dc8,2018-10-24,"Richard Madden, Keeley Hawes, Gina McKee, Sophie Rundle, Vincent Franklin, Pippa Haywood, Paul Ready, Tom Brooke, Nicholas Gleaves, Stuart Bowman",Available to download,1.0,2018-10-24,Netflix,https://netflix.com,54d1eaee-55f1-5b51-bda0-34da1953ff8f,05/03/2022 14:54:57
60,60,91,https://www.netflix.com/title/81009646,Jurassic World Camp Cretaceous,TVSeries,Six teens invited to attend a state-of-the-art adventure camp on Isla Nublar must band together to survive when the dinosaurs break out of captivity.,7+,TV Shows Based on Books,https://occ-0-1492-1007.1.nflxso.net/dnm/api/v6/6AYY37jfdO6hpXcMjf9Yu5cnmO0/AAAABQYT3ffJxdNRZgMGTztWdGjbRzgDde3djeeKVxrqVxykJJEP0B-UhI4pnTFOZpPgKK2AjuiGKgzczq3D3Dg-1zW2-77k.jpg?r=ed6,2020-9-18,"Paul-Mikél Williams, Jenna Ortega, Sean Giambrone, Kausar Mohammed, Ryan Potter, Raini Rodriguez, Kirby Howell-Baptiste, Haley Joel Osment, Andrew Kishino, Roger Craig Smith, Stephanie Beatriz, Angus Sampson, Bradley Whitford, Glen Powell, Jameela Jamil",Available to download,4.0,2020-9-18,Netflix,https://netflix.com,4410cf89-b64e-5a5d-8199-cb197c927730,05/03/2022 14:54:58
61,61,92,https://www.netflix.com/title/81098012,The Silent Sea,TVSeries,"During a perilous 24-hour mission on the moon, space explorers try to retrieve samples from an abandoned research facility steeped in classified secrets.",16+,TV Mysteries,https://occ-0-1492-1007.1.nflxso.net/dnm/api/v6/6AYY37jfdO6hpXcMjf9Yu5cnmO0/AAAABeR9qq9Fue3__qwYmvPtardZLJKYfpBrFiDm6UzGBSCnfxUV_GBSgXajGelgsQI8UlO5t5y2oCZwb_T0hZGl4_Tk5gkG.jpg?r=9c7,2021-12-24,"Bae Doona, Gong Yoo, Lee Joon, Kim Sun-young, Lee Mu-saeng, Lee Sung-wook",Available to download,1.0,2021-12-24,Netflix,https://netflix.com,fab3cbb4-6f39-5a6b-8fae-ad6cc5f9375c,05/03/2022 14:54:59
